application_id,outcome,monthly_income,effective_monthly_income,monthly_stable_income,monthly_gig_income,income_stability_score,income_regularity_score,has_verifiable_income,income_sources_count,income_trend,income_trend_pct,average_balance,minimum_balance,maximum_balance,days_in_overdraft,overdraft_frequency,overdraft_days_per_month,end_of_month_average,failed_payments_count,failed_payments_count_45d,bank_charges_count_90d,gambling_percentage,gambling_frequency,debt_collection_activity,new_credit_providers_90d,savings_activity,savings_behavior_score,has_gambling_concern,has_failed_payment_concern,has_new_credit_burst,flag_low_income_stability,flag_low_debt_management,flag_low_credit_activity,flag_no_savings,risk_flag_count,risk_tier,debt_to_income_ratio,essential_ratio,monthly_disposable,post_loan_disposable,disposable_ratio,max_affordable_amount,monthly_debt_payments,monthly_hcstc_payments,active_hcstc_count,active_hcstc_count_90d,monthly_essential_total,monthly_discretionary_total,error
RECORD_722686,2,2052.8216666666667,2052.8216666666667,66.28166666666667,0.0,74.9,40.0,1.0,1.0,decreasing,-23.9,469.93,3.5,2058.81,0.0,0.0,0.0,469.93,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,1.5,58.5,920.58,673.98,44.8,1500.0,30.09,0.0,0.0,0.0,981.9433333333333,120.21000000000004,
RECORD_722716,2,5545.498333333333,5545.498333333333,2942.53,12.868333333333332,75.1,60.0,1.0,2.0,stable,-7.6,484.86,-300.0,3274.15,28.0,18.0,9.33,484.86,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,17.8,8.8,4105.29,3858.69,74.0,1500.0,988.4833333333332,711.3183333333333,4.0,3.0,348.04,103.68833333333335,
RECORD_722741,2,4435.688333333334,4435.6883333333335,244.51500000000001,0.0,20.8,60.0,1.0,1.0,decreasing,-45.4,278.24,-354.56,2560.48,8.0,8.0,2.67,278.24,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,49.8,38.2,670.41,423.81,15.1,1257.93,2209.2350000000006,90.22000000000003,5.0,2.0,1399.4183333333333,156.62333333333328,
RECORD_722777,2,2706.6616666666664,2706.6616666666664,946.6399999999999,0.0,0.0,60.0,1.0,1.0,increasing,253.1,62.34,-1168.0,1047.56,31.0,22.0,10.33,62.34,0.0,0.0,0.0,0.1,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,16.1,78.2,340.33,93.73,12.6,588.67,434.96000000000004,0.0,0.0,0.0,1862.9116666666666,68.45833333333334,
RECORD_722785,2,6490.706,6490.706,0.0,0.0,34.9,60.0,0.0,0.0,increasing,138.9,736.72,-189.0,5619.3,15.0,12.0,5.0,736.72,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,23.0,57.4,1596.62,1350.02,24.6,1500.0,1493.4183333333333,0.0,0.0,0.0,3264.7759999999994,135.89000000000001,
RECORD_722820,2,3861.698333333332,3861.698333333332,0.0,0.0,82.4,60.0,0.0,0.0,increasing,14.2,53.2,-1244.1,1908.48,41.0,34.0,13.67,53.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,7.3,17.5,2956.08,2709.48,76.5,1500.0,282.82166666666666,114.87,3.0,2.0,515.1866666666665,107.61,
RECORD_722887,2,3096.65,3096.65,2615.54,0.0,74.8,60.0,1.0,1.0,increasing,30.7,346.54,-109.07,2743.98,7.0,7.0,2.33,346.54,0.0,0.0,0.0,0.5,4.0,0.0,107.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,63.8,21.8,500.69,254.09,16.2,913.8,1975.2533333333326,237.53666666666663,17.0,4.0,536.0066666666667,84.70166666666667,
RECORD_722977,2,2613.236666666666,2613.2366666666667,1730.9633333333331,0.0,81.4,40.0,1.0,1.0,decreasing,-22.3,-139.16,-1101.78,1513.98,139.0,16.0,46.33,-139.16,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,24.4,62.8,443.92,197.32,17.0,798.71,636.9833333333332,205.835,21.0,5.0,1074.97,457.3616666666664,
RECORD_723055,2,4039.338333333333,4039.338333333333,2263.4966666666664,0.0,16.7,60.0,1.0,1.0,decreasing,-53.1,579.48,-155.49,8086.55,1.0,1.0,0.33,579.48,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,39.5,66.4,-35.37,-281.97,-0.9,0.0,1595.0383333333332,304.1933333333333,8.0,3.0,2042.0133333333333,437.65999999999997,
RECORD_723071,2,11178.491666666667,11178.491666666667,111.66666666666667,0.0,39.5,60.0,1.0,1.0,decreasing,-22.7,-557.1,-1054.09,1685.74,219.0,24.0,73.0,-557.1,0.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,17.7,12.7,7902.54,7655.94,70.7,1500.0,1979.0699999999997,1023.9933333333332,9.0,6.0,1190.2083333333337,106.67000000000002,
RECORD_723073,2,3174.1650000000004,3174.165,4.413333333333333,0.0,78.9,60.0,1.0,1.0,stable,-3.4,285.21,-964.68,2411.53,29.0,26.0,9.67,285.21,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,30.5,68.0,231.91,-14.69,7.3,368.84,968.6466666666665,555.4266666666666,12.0,5.0,1833.8766666666659,139.72833333333335,
RECORD_723214,2,10394.678333333335,10394.678333333335,1670.8366666666668,0.0,74.6,60.0,1.0,1.0,decreasing,-11.6,-901.93,-2028.92,4939.91,205.0,11.0,68.33,-901.93,0.0,0.0,0.0,0.0,0.0,20.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,12.9,105.1,-923.14,-1169.74,-8.9,0.0,1338.0833333333333,229.97500000000002,6.0,3.0,9490.558333333334,489.1749999999995,
RECORD_723239,2,5929.0779999999995,5929.078,4197.67,0.002,68.2,40.0,1.0,2.0,increasing,68.4,527.37,-399.42,4199.84,5.0,2.0,1.67,527.37,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,13.5,25.5,3738.76,3492.16,63.1,1500.0,802.9616666666667,0.0,0.0,0.0,1216.604,170.748,
RECORD_723248,2,2512.3133333333335,2512.3133333333335,2290.28,0.0,84.2,60.0,1.0,2.0,increasing,27.4,71.56,-492.53,1772.32,131.0,21.0,43.67,71.56,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,35.5,34.5,812.08,565.48,32.3,1500.0,892.7183333333334,249.46833333333336,8.0,5.0,597.29,210.23000000000005,
RECORD_723285,2,3150.1666666666665,3150.1666666666665,1946.305,0.0,70.1,60.0,1.0,1.0,stable,5.2,168.0,-130.67,1731.99,19.0,14.0,6.33,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,9.5,74.5,620.81,374.21,19.7,1157.35,299.665,77.76,3.0,1.0,1166.475,1063.2216666666661,
RECORD_723334,0,8020.57,8020.57,150.0,0.0,71.1,60.0,1.0,1.0,increasing,46.7,780.42,-877.54,4225.9,18.0,11.0,6.0,780.42,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,10.0,24.5,5426.92,5180.32,67.7,1500.0,799.7866666666666,68.76,5.0,5.0,1708.6699999999996,85.19,
RECORD_723387,2,5952.62,5952.620000000001,3218.896666666667,7.028333333333333,86.0,40.0,1.0,2.0,decreasing,-10.2,657.58,-81.02,7223.18,16.0,15.0,5.33,657.58,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,17.6,57.9,1709.45,1462.85,28.7,1500.0,1047.305,355.64333333333326,5.0,4.0,2506.501666666666,689.3649999999992,
RECORD_723445,2,2597.725,2597.725,0.0,0.0,84.2,60.0,0.0,0.0,stable,-2.9,1108.41,30.0,2882.3,0.0,0.0,0.0,1108.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.0,0.0,2597.72,2351.12,100.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,
RECORD_723502,2,3570.0950000000007,3570.0950000000007,0.0,0.0,77.6,40.0,0.0,0.0,increasing,36.0,397.19,-173.1,2716.4,2.0,2.0,0.67,397.19,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,23.0,85.3,-79.25,-325.85,-2.2,0.0,821.2400000000001,222.95500000000004,5.0,3.0,2154.2366666666667,673.8699999999993,
RECORD_723572,1,13974.563333333334,13974.563333333335,6473.423333333333,94.04666666666667,38.0,60.0,1.0,2.0,increasing,347.4,196.21,-306.22,1985.0,38.0,10.0,12.67,196.21,0.0,0.0,0.0,0.1,2.0,0.0,51.0,9137.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,CLEAN,6.5,59.1,5450.81,5204.21,39.0,1500.0,912.625,21.223333333333333,1.0,1.0,6519.679999999999,1091.446666666667,
RECORD_723587,2,3064.7533333333336,3064.7533333333336,1896.175,0.0,74.6,40.0,1.0,2.0,increasing,20.5,288.58,-440.12,2936.3,27.0,19.0,9.0,288.58,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,31.7,159.3,-2522.99,-2769.59,-82.3,0.0,971.3716666666667,410.93333333333334,7.0,4.0,2645.0116666666668,1971.3616666666637,
RECORD_723665,1,2128.7149999999997,2128.7149999999997,1878.1566666666665,0.0,84.8,60.0,1.0,1.0,decreasing,-11.1,-453.8,-1007.55,2616.37,221.0,13.0,73.67,-453.8,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,42.2,77.3,-290.19,-536.79,-13.6,0.0,899.0716666666666,246.67,3.0,2.0,1262.8666666666666,256.96500000000003,
RECORD_723692,2,2906.6750000000006,2906.675,138.42999999999998,11.698333333333332,85.5,60.0,1.0,2.0,decreasing,-17.9,-33.4,-639.38,1827.82,236.0,17.0,78.67,-33.4,12.0,2.0,3.0,0.0,0.0,25.0,136.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,57.9,32.4,366.74,120.14,12.6,642.22,1681.6716666666657,229.25333333333333,15.0,5.0,848.3799999999994,9.881666666666666,
RECORD_723714,2,3480.9816666666666,3480.9816666666666,3141.9066666666663,0.0,39.4,60.0,1.0,1.0,decreasing,-12.1,253.18,-175.0,5324.65,28.0,22.0,9.33,253.18,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,15.5,30.0,1969.8,1723.2,56.6,1500.0,538.5149999999999,18.775000000000002,3.0,1.0,727.16,245.50666666666666,
RECORD_723732,2,13503.84,13503.84,3232.84,0.0,50.0,60.0,1.0,1.0,stable,0.0,-1556.54,-2026.87,1275.87,19.0,1.0,6.33,-1556.54,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,2.1,48.1,7041.49,6794.89,52.1,1500.0,285.05499999999995,272.72166666666664,2.0,2.0,3124.96,3052.3399999999992,
RECORD_723834,2,15619.473333333333,15619.473333333332,5170.533333333333,11.344999999999999,58.9,60.0,1.0,2.0,decreasing,-41.1,-366.46,-2846.0,6227.12,195.0,21.0,65.0,-366.46,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,48.9,37.0,2625.82,2379.22,16.8,1500.0,7633.061666666666,827.8433333333332,36.0,9.0,4189.506666666667,1171.0849999999991,
RECORD_724053,2,6049.244000000001,6049.244000000001,1491.5,0.0,46.5,40.0,1.0,1.0,decreasing,-41.9,125.93,-715.42,2053.46,46.0,12.0,15.33,125.93,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,5.7,21.9,4487.09,4240.49,74.2,1500.0,345.99833333333333,144.00000000000003,3.0,3.0,1112.8640000000003,103.29199999999999,
RECORD_724080,2,11823.583333333334,11823.583333333334,7888.921666666666,0.0,64.6,60.0,1.0,1.0,increasing,18.9,-1529.58,-4934.0,22881.78,195.0,13.0,65.0,-1529.58,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,22.1,68.9,1715.82,1469.22,14.5,1500.0,2616.048333333333,421.8566666666666,12.0,3.0,6538.875,952.8433333333327,
RECORD_724185,2,7866.465,7866.465,4.675,0.0,54.3,40.0,1.0,1.0,increasing,51.3,514.31,-2218.02,4048.24,10.0,10.0,3.33,514.31,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,12.7,12.7,5955.04,5708.44,75.7,1500.0,997.6816666666666,254.76833333333332,8.0,5.0,821.1866666666666,92.56,
RECORD_724395,2,6114.888333333333,6114.888333333334,4312.561666666667,0.5816666666666667,78.9,60.0,1.0,2.0,increasing,33.8,497.61,-138.91,4169.25,22.0,19.0,7.33,497.61,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,8.8,72.6,1496.8,1250.2,24.5,1500.0,535.07,180.1583333333333,12.0,5.0,3537.888333333332,545.1349999999994,
RECORD_724651,2,4585.691666666667,4585.6916666666675,2651.778333333333,0.0,73.8,40.0,1.0,1.0,increasing,45.3,255.87,-331.86,2452.84,160.0,38.0,53.33,255.87,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,35.1,45.2,1082.61,836.01,23.6,1500.0,1609.9833333333331,608.1566666666666,37.0,15.0,1814.2066666666676,78.89333333333332,
RECORD_724963,2,2561.4333333333334,2561.4333333333334,2227.266666666667,0.0,81.7,60.0,1.0,1.0,decreasing,-19.9,-1176.32,-1981.49,1736.25,242.0,6.0,80.67,-1176.32,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,40.0,87.6,-562.02,-808.62,-21.9,0.0,1024.2833333333333,591.9933333333333,12.0,9.0,1446.091666666667,653.0816666666664,
RECORD_725011,2,4876.913333333333,4876.913333333333,3517.0166666666664,0.0,18.9,40.0,1.0,1.0,increasing,103.1,2097.68,44.23,5898.4,0.0,0.0,0.0,2097.68,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,8.7,57.4,1869.21,1622.61,38.3,1500.0,422.7816666666667,0.0,0.0,0.0,2142.9466666666667,441.9783333333334,
RECORD_725044,2,1922.995,1922.995,15.661666666666667,0.0,0.0,60.0,1.0,1.0,decreasing,-71.1,101.97,-122.12,516.35,5.0,5.0,1.67,101.97,0.0,0.0,0.0,0.3,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,FLAG,5.6,88.9,252.79,6.19,13.1,411.18,107.1,0.0,0.0,0.0,1465.8733333333332,97.22999999999999,
RECORD_725051,1,4291.9816666666675,4291.981666666667,42.071666666666665,5.535,59.3,40.0,1.0,2.0,increasing,29.3,27.22,-998.82,2418.25,71.0,47.0,23.67,27.22,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,25.6,21.8,2335.82,2089.22,54.4,1500.0,1100.6533333333332,255.40666666666667,4.0,2.0,799.004999999999,56.50833333333333,
RECORD_725335,2,4800.22,4800.22,955.08,465.63,50.0,60.0,1.0,2.0,stable,0.0,-662.34,-1072.77,723.23,15.0,3.0,5.0,-662.34,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,7.3,45.0,2473.74,2227.14,51.5,1500.0,350.8566666666667,44.135,2.0,2.0,1867.32,108.29999999999998,
RECORD_725490,2,6435.97,6435.97,4071.34,0.0,69.2,40.0,1.0,1.0,stable,4.6,770.39,-1472.53,4968.35,23.0,17.0,7.67,770.39,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,23.4,48.2,2109.64,1863.04,32.8,1500.0,1503.5133333333333,0.0,0.0,0.0,2767.918333333333,54.900000000000006,
RECORD_725605,2,2056.111666666667,2056.1116666666667,1920.8433333333335,14.248333333333335,89.8,40.0,1.0,2.0,stable,-9.6,-655.63,-1645.1,852.73,180.0,7.0,60.0,-655.63,12.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,23.7,120.1,-710.61,-957.21,-34.6,0.0,488.1033333333333,417.72999999999996,2.0,2.0,1908.525,370.0983333333327,
RECORD_725719,2,2877.655,2877.6549999999997,2.433333333333333,6.148333333333334,66.0,60.0,1.0,2.0,increasing,49.4,-521.23,-1891.12,617.1,229.0,13.0,76.33,-521.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,3.8,46.3,1538.59,1291.99,53.5,1500.0,108.86666666666666,0.0,3.0,0.0,1034.8616666666655,195.335,
RECORD_725988,2,12390.6,12390.6,0.0,0.0,31.8,40.0,0.0,0.0,decreasing,-22.7,9798.86,-5498.06,42359.51,11.0,7.0,3.67,9798.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,FLAG,0.2,32.9,8651.45,8404.85,69.8,1500.0,23.275000000000002,0.0,0.0,0.0,3638.7066666666665,77.17,
RECORD_726075,1,2861.0816666666665,2861.081666666666,1781.543333333333,0.0,80.2,60.0,1.0,1.0,stable,-4.9,139.94,-158.59,1460.83,62.0,46.0,20.67,139.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.0,102.4,179.55,-67.05,6.3,262.67,0.0,0.0,0.0,0.0,2486.5216666666706,195.0100000000001,
RECORD_726143,2,4442.174999999999,4442.174999999999,12.790000000000001,2.981666666666667,66.0,40.0,1.0,2.0,stable,-5.1,594.21,-349.22,3751.43,12.0,9.0,4.0,594.21,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,12.9,51.1,1761.55,1514.95,39.7,1500.0,571.2116666666668,59.97166666666667,3.0,3.0,1587.5116666666668,521.8999999999999,
RECORD_726262,2,4819.298333333333,4819.298333333334,1343.4666666666667,5.02,74.1,60.0,1.0,2.0,decreasing,-10.3,221.51,-1076.34,1738.67,101.0,34.0,33.67,221.51,0.0,0.0,0.0,0.7,6.0,0.0,7.0,22.7,1.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,WATCH,1.7,96.1,517.4,270.8,10.7,947.69,81.50666666666666,0.0,0.0,0.0,4111.3866666666645,109.00333333333334,
RECORD_726263,2,4419.42,4419.42,570.9899999999999,7.413333333333333,74.2,40.0,1.0,2.0,decreasing,-26.7,-227.74,-1050.09,2772.96,228.0,13.0,76.0,-227.74,11.0,2.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,45.7,47.9,437.72,191.12,9.9,786.13,2021.1016666666667,181.86000000000004,2.0,2.0,1561.5000000000002,399.09833333333324,
RECORD_726433,2,2827.3199999999997,2827.3199999999997,1147.5133333333333,0.0,80.1,40.0,1.0,2.0,increasing,11.2,405.43,-353.11,5639.55,35.0,18.0,11.67,405.43,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,32.3,59.7,347.6,101.0,12.3,603.4,913.6650000000002,327.63166666666666,12.0,4.0,1230.0116666666668,336.0450000000001,
RECORD_726589,2,3624.93,3624.93,3531.6299999999997,0.0,68.8,60.0,1.0,2.0,decreasing,-11.5,-368.38,-5292.83,994.95,53.0,10.0,17.67,-368.38,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.8,0.6,3576.29,3329.69,98.7,1500.0,28.64666666666667,16.02,2.0,2.0,5.0,14.991666666666667,
RECORD_726720,1,8649.698333333334,8649.698333333334,3041.851666666667,0.0,34.6,60.0,1.0,1.0,decreasing,-23.5,777.47,-2955.72,11288.69,5.0,5.0,1.67,777.47,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,6.5,45.8,4456.3,4209.7,51.5,1500.0,562.3133333333334,421.1266666666668,27.0,12.0,3289.918333333334,341.16333333333336,
RECORD_726916,2,4076.7966666666666,4076.796666666666,168.42,0.0016666666666666668,76.8,60.0,1.0,2.0,decreasing,-14.7,50.51,-1999.95,1452.77,102.0,55.0,34.0,50.51,0.0,0.0,0.0,0.0,0.0,1.0,25.0,665.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CLEAN,21.7,24.4,2266.73,2020.13,55.6,1500.0,885.4666666666666,93.335,4.0,2.0,702.49,222.11166666666668,
RECORD_726936,2,8438.726666666667,8438.726666666667,1166.9166666666667,0.0,14.6,60.0,1.0,1.0,decreasing,-45.1,-66.2,-558.44,2263.74,133.0,26.0,44.33,-66.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,9.8,72.4,2025.04,1778.44,24.0,1500.0,825.5550000000001,413.6933333333334,7.0,3.0,5240.471666666671,347.6566666666666,
RECORD_727106,2,3964.65,3964.65,5.566666666666666,14.645000000000001,69.1,60.0,1.0,2.0,increasing,40.0,-1217.53,-1818.34,2343.24,237.0,5.0,79.0,-1217.53,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,24.6,71.4,383.5,136.9,9.7,676.19,975.4499999999999,380.5633333333333,24.0,11.0,2242.486666666667,363.21666666666675,
RECORD_727130,2,4715.801666666667,4715.801666666667,125.0,20.765,62.9,60.0,1.0,2.0,increasing,32.2,87.8,-2489.67,2354.39,74.0,25.0,24.67,87.8,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,4.2,95.8,395.14,148.54,8.4,699.79,200.2133333333333,0.0,1.0,0.0,3960.6449999999986,159.80833333333337,
RECORD_727159,2,3074.2483333333334,3074.248333333334,0.0,0.0,87.0,60.0,0.0,0.0,stable,-0.1,-1810.58,-2150.01,633.2,251.0,2.0,83.67,-1810.58,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,28.4,38.4,1126.6,880.0,36.6,1500.0,873.0633333333335,703.7150000000001,10.0,6.0,1054.8266666666648,19.754999999999995,
RECORD_727277,2,7557.3849999999975,7557.3849999999975,319.74333333333334,0.0,51.2,60.0,1.0,1.0,stable,-1.2,712.57,-291.01,5424.46,10.0,10.0,3.33,712.57,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,5.6,56.6,3187.34,2940.74,42.2,1500.0,423.6633333333333,0.0,0.0,0.0,3304.990000000001,641.3866666666661,
RECORD_727427,2,3549.703333333333,3549.703333333333,31.733333333333334,3.8366666666666664,71.0,60.0,1.0,2.0,increasing,34.3,97.83,-332.84,3073.05,191.0,34.0,63.67,97.83,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,62.4,43.6,-113.72,-360.32,-3.2,0.0,2214.694999999999,330.54,8.0,4.0,984.3599999999999,464.3683333333333,
RECORD_727599,2,6279.186666666666,6279.1866666666665,31.901666666666667,0.0,80.0,60.0,1.0,1.0,stable,-7.2,-1491.06,-3026.5,1598.66,223.0,7.0,74.33,-1491.06,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,12.1,72.0,1387.62,1141.02,22.1,1500.0,762.815,0.0,0.0,0.0,3939.503333333332,189.25333333333336,
RECORD_727667,2,4173.488333333334,4173.488333333334,9.333333333333334,17.276666666666667,84.1,60.0,1.0,2.0,increasing,22.7,-100.79,-498.24,1458.24,217.0,17.0,72.33,-100.79,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,29.7,38.7,1449.62,1203.02,34.7,1500.0,1238.1116666666665,404.1549999999999,14.0,5.0,1295.243333333334,190.51166666666677,
RECORD_727746,2,3936.3050000000003,3936.3050000000003,47.333333333333336,3.5866666666666664,83.5,40.0,1.0,2.0,stable,8.0,-31.45,-894.73,512.81,63.0,53.0,21.0,-31.45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.7,19.4,3194.22,2947.62,81.1,1500.0,28.28833333333333,0.0,0.0,0.0,491.6766666666666,222.12333333333336,
RECORD_727785,2,7435.18,7435.18,1877.7133333333338,0.0,66.6,40.0,1.0,1.0,increasing,19.3,88.64,-351.96,2000.28,66.0,32.0,22.0,88.64,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,38.3,38.5,1972.63,1726.03,26.5,1500.0,2851.0266666666666,527.7733333333334,6.0,2.0,2498.875,112.645,
